request_id,question,topic,expected_route,system_mode,route,selected_source,estimated_llm_calls,candidate_count,graph_row_count,graph_error,row_preview,answer_text,execution_selection_reason,selected_query,correctness,notes
FULLKGQA0031,How many distinct Quarter entities are there?,catalog_lookup,,llm_ranking,llm_ranking,infineon,1,5,16,,"[{""count"": ""1"", ""quarterLabel"": ""Quarter_Q4_2026""}, {""count"": ""1"", ""quarterLabel"": ""Quarter_Q4_2025""}, {""count"": ""1"", ""quarterLabel"": ""Quarter_Current_Quarter""}, {""count"": ""1"", ""quarterLabel"": ""time_Current_Quarter""}, {""count"": ""1"", ""quarterLabel"": ""time_Q4_2025""}, {""count"": ""1"", ""quarterLabel"": ""time_Q3_2025""}, {""count"": ""1"", ""quarterLabel"": ""time_Q2_2025""}, {""count"": ""1"", ""quarterLabel"": ""Quarter_Q2_2025""}, {""count"": ""1"", ""quarterLabel"": ""time_Q4_2026""}, {""count"": ""1"", ""quarterLabel"": ""time_Q2_2026""}, {""count"": ""1"", ""quarterLabel"": ""Quarter_Q3_2026""}, {""count"": ""1"", ""quarterLabel"": ""Quarter_Q3_2025""}, {""count"": ""1"", ""quarterLabel"": ""time_Q1_2026""}, {""count"": ""1"", ""quarterLabel"": ""Quarte...","Answer: The query returned 16 row(s). First results: quarter label: Quarter_Q4_2026, count: 1; quarter label: Quarter_Q4_2025, count: 1; quarter label: Quarter_Current_Quarter, count: 1; quarter label: time_Current_Quarter, count: 1; quarter label: time_Q4_2025, count: 1; quarter label: time_Q3_2025, count: 1; quarter label: time_Q2_2025, count: 1; quarter label: Quarter_Q2_2025, count: 1.",kept_selected_nonempty,"SELECT ?quarterLabel (COUNT(?quarter) AS ?count) WHERE { ?quarter a survey:Quarter . BIND(REPLACE(STR(?quarter), '^.*/', '') AS ?quarterLabel) } GROUP BY ?quarterLabel",correct,codex: semantic/domain checks passed
FULLKGQA0032,What does ANSI mean?,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"Is a private non-profit organization that oversees the development of voluntary consensus standards for products, services, processes, systems, and personnel in the United States. In the Digital Reference ontology, it is a subclass of Standardization Organization.",,,correct,codex: ontology definition returned
FULLKGQA0033,Which vehicle type shows the strongest future demand signal?,advisory_vehicle_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,3,,"[{""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Based on the graph results, BEV is the first area to inspect for this request (average future-demand percentage change: 4.74375). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: BEV: 4.74375; BEHV: 1.505; ICE: 0.845. The deterministic advisory template used here was: identify the vehicle type with the strongest future-demand signal.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0034,"In Tier1, how much is the percentage change in current demand when BL1 and BL2 are combined?",current_demand_baselines,,llm_ranking,llm_ranking,validated_retrieval,1,11,1,,"[{""changeBL1"": ""11.04"", ""changeBL2"": ""-9.03"", ""marketSegment"": ""Automotive""}]",Answer: Current-demand BL comparison returned 1 row(s). BL1 for Automotive is 11.04 and BL2 is -9.03; BL1 is higher than BL2 by 20.07.,selected_best_executable_candidate,"SELECT ?marketSegment (SUM(IF(?baseline = ""BL1"", ?pct, 0)) AS ?changeBL1) (SUM(IF(?baseline = ""BL2"", ?pct, 0)) AS ?changeBL2) WHERE { survey:Tier1CurrentDemand a survey:CurrentDemandAnalysis ; survey:hasSurveyOrigin survey:Tier1_Survey ; survey:hasMarketSegment survey:Automotive ; survey:hasAggregatedResult ?entry . ?entry a survey:CurrentDemandAnalysis ; survey:hasMarketSegment survey:Automotive ; survey:baselineType ?baseline ; survey:percentageChange ?pct . FILTER(?baseline IN (""BL1"", ""BL2"")) BIND(""Automotive"" AS ?marketSegment) } GROUP BY ?marketSegment",correct,codex: semantic/domain checks passed
FULLKGQA0035,Define Abstract.,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"Any Entity that cannot be located in space-time.

Example: mathematical entities: formal semantics elements, regions within dimensional spaces, etc."" In the Digital Reference ontology, it is a subclass of Entity.",,,correct,codex: ontology definition returned
FULLKGQA0036,What vehicle type should I review first for future demand?,advisory_vehicle_signal,advisory,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Answer: The query returned 3 row(s). Results: vehicle type: BEHV, avg percentage change: 1.505; vehicle type: BEV, avg percentage change: 4.74375; vehicle type: ICE, avg percentage change: 0.845.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",correct,codex: semantic/domain checks passed
FULLKGQA0037,Which vehicle type records the highest average change in estimated future demand?,future_demand,,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]",Answer: The query returned 3 grouped row(s). The highest returned avg percentage change is for vehicle type: BEV with 4.74.,,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",correct,codex: semantic/domain checks passed
FULLKGQA0038,Define Cell Supervision.,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"Cell_Supervision - is a Functional Block within a battery management system responsible for monitoring individual battery cells' parameters, ensuring their safe operation, and contributing to overall system performance by managing data related to voltage, temperature, and balancing of the cells. In the Digital Reference ontology, it is a subclass of Functional Block.",,,correct,codex: ontology definition returned
FULLKGQA0039,"Based on the graph, which vehicle type has the strongest demand signal?",advisory_vehicle_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,3,,"[{""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Based on the graph results, BEV is the first area to inspect for this request (average future-demand percentage change: 4.74375). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: BEV: 4.74375; BEHV: 1.505; ICE: 0.845. The deterministic advisory template used here was: identify the vehicle type with the strongest future-demand signal.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0040,List the sum of Tier1 inventory participants associated with each component?,inventory,,direct_graph_supported,auto_answer,capability_inventory,0,1,9,,"[{""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_EV"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_both"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_both"", ""participantTotal"": ""3"", ""trend"": ""Stable""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Decrease""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""1"", ""trend"": ""Increase""}, {""component"": ""Component_non_EV"", ""participantTotal"": ""3"", ""trend"": ""S...","Answer: The query returned 9 row(s). First results: component: Component_EV, trend: Decrease, participant total: 1; component: Component_EV, trend: Increase, participant total: 1; component: Component_EV, trend: Stable, participant total: 3; component: Component_both, trend: Decrease, participant total: 1; component: Component_both, trend: Increase, participant total: 1; component: Component_both, trend: Stable, participant total: 3; component: Component_non_EV, trend: Decrease, participant total: 1; component: Component_non_EV, trend: Increase, participant total: 1.",,SELECT ?component ?trend (SUM(?participants) AS ?participantTotal) WHERE { ?entry a survey:InventoryDevelopment_Tier1 ; survey:forComponent ?component ; survey:inventoryTrend ?trend ; survey:participantCount ?participants . } GROUP BY ?component ?trend ORDER BY ?component ?trend,correct,codex: semantic/domain checks passed
FULLKGQA0041,What is ANSI Standard?,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"American National Standards Institute is a private non-profit organization that oversees the development of voluntary consensus standards for products, services, processes, systems, and personnel in the United States. In the Digital Reference ontology, it is a subclass of Standard.",,,correct,codex: ontology definition returned
FULLKGQA0042,Which vehicle segment appears most relevant for future demand planning?,advisory_vehicle_signal,advisory,direct_graph_supported,auto_answer,capability_inventory,0,1,3,,"[{""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]",Answer: The query returned 3 grouped row(s). The highest returned avg percentage change is for vehicle type: BEV with 4.74.,,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY ?vehicleType",correct,codex: semantic/domain checks passed
FULLKGQA0043,Which semiconductor technology categories account for the greatest total number of order cancellations?,order_cancellation,,direct_graph_supported,auto_answer,capability_inventory,0,1,5,,"[{""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_10nm_to_lt28nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_180nm_or_greater""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_28nm_to_lt45nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_55nm_to_180nm""}, {""participantCount"": ""3"", ""technologyCategory"": ""OrderCancellationChange_Semi_lt%3D_7nm""}]","Answer: The query returned 5 row(s). Results: technology category: OrderCancellationChange_Semi_10nm_to_lt28nm, participant count: 3; technology category: OrderCancellationChange_Semi_180nm_or_greater, participant count: 3; technology category: OrderCancellationChange_Semi_28nm_to_lt45nm, participant count: 3; technology category: OrderCancellationChange_Semi_55nm_to_180nm, participant count: 3; technology category: OrderCancellationChange_Semi_lt%3D_7nm, participant count: 3.",,"SELECT ?technologyCategory (SUM(?participants) AS ?participantCount) WHERE { ?entry a survey:OrderCancellation ; survey:forTechnologyCategory ?technology ; survey:participantCount ?participants . BIND(REPLACE(STR(?technology), ""^.*/"", """") AS ?technologyCategory) } GROUP BY ?technologyCategory ORDER BY ?technologyCategory",correct,codex: semantic/domain checks passed
FULLKGQA0044,What is Actuator?,,definition,direct_graph_supported,auto_answer,digital_reference_ontology,0,0,0,,,"A device that is used by, or implements, an (Actuation) Procedure that changes the state of the world. In the Digital Reference ontology, it is a subclass of System.",,,correct,codex: ontology definition returned
FULLKGQA0045,Where should I focus if I want to understand vehicle-related future demand?,advisory_vehicle_signal,advisory,direct_graph_supported,auto_answer,advisory,0,1,3,,"[{""avgPercentageChange"": ""4.74375"", ""vehicleType"": ""BEV""}, {""avgPercentageChange"": ""1.505"", ""vehicleType"": ""BEHV""}, {""avgPercentageChange"": ""0.845"", ""vehicleType"": ""ICE""}]","Based on the graph results, BEV is the first area to inspect for this request (average future-demand percentage change: 4.74375). This is a data-grounded analytical signal, not an autonomous business decision. Top returned signals: BEV: 4.74375; BEHV: 1.505; ICE: 0.845. The deterministic advisory template used here was: identify the vehicle type with the strongest future-demand signal.",,"SELECT ?vehicleType (AVG(?pct) AS ?avgPercentageChange) WHERE { ?entry a survey:FutureDemandAnalysis ; survey:analyzesVehicleType ?vehicle ; survey:percentageChange ?pct . BIND(REPLACE(STR(?vehicle), ""^.*/"", """") AS ?vehicleType) } GROUP BY ?vehicleType ORDER BY DESC(?avgPercentageChange)",correct,codex: deterministic advisory with graph evidence
FULLKGQA0046,Identify the region with the smallest overall demand according to the Tier1 survey results?,regional_demand,,llm_ranking,llm_ranking,validated_retrieval,1,12,5,,"[{""regionName"": ""Americas"", ""totalDemand"": ""30.0""}, {""regionName"": ""Europe"", ""totalDemand"": ""30.0""}, {""regionName"": ""Asia Pacific/China"", ""totalDemand"": ""15.0""}, {""regionName"": ""Japan"", ""totalDemand"": ""15.0""}, {""regionName"": ""Asia Pacific/All Other"", ""totalDemand"": ""10.0""}]",Answer: Regional demand returned 5 row(s). The highest total demand is in Americas with 30. The lowest returned value is All Other with 10.,selected_best_executable_candidate,SELECT ?regionName (SUM(?units) AS ?totalDemand) WHERE { ?d a survey:DemandForRegion ; survey:hasSurveyOrigin ?o ; survey:inRegion ?r ; survey:totalDemand ?units . ?o a survey:Tier1_Survey . ?r survey:regionName ?regionName . } GROUP BY ?regionName ORDER BY DESC(?totalDemand),correct,codex: semantic/domain checks passed
